condition,dataset,seed,timestamp_utc,notes,metric_accuracy,metric_macro_f1,metric_weighted_f1,metric_ari,metric_nmi,orch_iterations_used,orch_max_iterations,orch_escalated,orch_converged,cost_input_tokens,cost_output_tokens,cost_total_tokens,cost_wall_clock_seconds,cost_estimated_usd
orchestrator_confidence_ollama_llama3.2:3b,pbmc68k_reduced,0,2026-07-23T18:29:47.606269+00:00,"agree=1, llm_won=1, classical_won=6, invalid_llm_high_conf=0",0.5771428571428572,0.2981449108140665,0.46006289578406095,0.5150467886260297,0.6584691409268453,1,1,True,True,650,157,807,208.01118397712708,
orchestrator_confidence_ollama_llama3.2:3b,pbmc68k_reduced,1,2026-07-23T18:31:17.223323+00:00,"agree=2, llm_won=2, classical_won=4, invalid_llm_high_conf=3",0.6357142857142857,0.3613884483333328,0.5901476204956257,0.5023068755067226,0.6225816819647144,1,1,True,True,650,140,790,80.064945936203,
orchestrator_confidence_ollama_llama3.2:3b,pbmc68k_reduced,2,2026-07-23T18:32:33.028812+00:00,"agree=1, llm_won=3, classical_won=4, invalid_llm_high_conf=1",0.39714285714285713,0.1795131696275465,0.38396611319608437,0.4464687103772275,0.564611351676422,1,1,True,True,650,135,785,69.79647660255432,
orchestrator_confidence_ollama_llama3.2:3b,pbmc68k_reduced,3,2026-07-23T18:33:52.442688+00:00,"agree=2, llm_won=1, classical_won=5, invalid_llm_high_conf=1",0.6114285714285714,0.31513837486635415,0.48396579027519077,0.5150467886260297,0.6584691409268453,1,1,True,True,650,134,784,72.67201113700867,
orchestrator_confidence_ollama_llama3.2:3b,pbmc68k_reduced,4,2026-07-23T18:35:10.351911+00:00,"agree=2, llm_won=1, classical_won=5, invalid_llm_high_conf=0",0.5014285714285714,0.24103768574333634,0.4513391638753752,0.524139741072485,0.6358221718492755,1,1,True,True,650,135,785,72.4119873046875,
